"Location_Y_Step250","Location_X_Step250","Location","Hour","average_ParticipantsAtLocation","average_UpdateCount_AtHome","average_UpdateCount_AtRecreation","average_UpdateCount_AtRestaurant","average_UpdateCount_Transport","average_TotalUpdates"
"5250","-4250","-4250,5250","03","6","72","0","0","0","72"
"6000","-3500","-3500,6000","03","3.166666666666667","38","0","0","0","38"
"4750","2250","2250,4750","07","6.833333333333333","3.583333333333333","0","0","5.916666666666667","22.583333333333332"
"1250","250","250,1250","07","4.416666666666666","4.75","0","0","4","8.75"
"1500","-750","-750,1500","07","16.583333333333332","19.5","0","0","16.250000000000004","36.5"
"5750","-2500","-2500,5750","07","46.25","15.000000000000002","0","0","44.58333333333333","59.58333333333334"
"3750","-250","-250,3750","00","10.416666666666668","24","25.166666666666668","0","2.5833333333333335","51.75000000000001"
"3000","-2500","-2500,3000","00","5.583333333333334","59.416666666666664","0","0","0.6666666666666666","60.08333333333333"
"3000","-2750","-2750,3000","00","1","12","0","0","0","12"
"3500","0","0,3500","00","8.083333333333334","84.66666666666667","0","0","0.25","84.91666666666666"
"4500","1000","1000,4500","21","10.363636363636363","4.636363636363637","0","0","10.545454545454545","15.181818181818182"
"4250","-500","-500,4250","21","28.90909090909091","4.363636363636363","0","0","29.454545454545457","33.81818181818182"
"4500","1750","1750,4500","21","10.454545454545455","10.545454545454545","0","0","10.727272727272727","21.272727272727273"
"2500","-1000","-1000,2500","21","1.6363636363636362","15.454545454545453","0","0","0.45454545454545453","15.90909090909091"
"4500","-750","-750,4500","21","21.181818181818183","4.999999999999999","0","17.181818181818183","24.363636363636363","46.54545454545455"
"1000","750","750,1000","21","18.181818181818183","0","103.72727272727272","0","15.545454545454545","119.27272727272728"
"4000","1750","1750,4000","21","14.545454545454547","0","0","0","16.454545454545453","16.454545454545453"
"2000","-1750","-1750,2000","00","2.6666666666666665","15.916666666666666","0","0","1.5","17.416666666666668"
"4000","2250","2250,4000","21","3","6.909090909090908","0","0","2.7272727272727275","9.636363636363637"
"1750","-500","-500,1750","21","20.18181818181818","63.454545454545446","0","0","15.818181818181818","79.27272727272728"
"5750","-500","-500,5750","03","7","84","0","0","0","84"
"1250","500","500,1250","07","7.666666666666667","0","0","7.833333333333333","7.250000000000001","16.083333333333332"
"3750","-2000","-2000,3750","03","2.25","27","0","0","0","27"
"5500","-4250","-4250,5500","03","4.333333333333333","52","0","0","0","52"
"2250","-1250","-1250,2250","21","1.1111111111111112","4.888888888888889","0","0","0.5555555555555556","5.4444444444444455"
"3750","750","750,3750","00","4.083333333333333","12","0","0","3.0833333333333326","15.083333333333334"
"4500","2250","2250,4500","21","8.727272727272727","4.2727272727272725","0","0","9.545454545454545","13.818181818181818"
"4500","500","500,4500","07","47.16666666666667","18","0","0","45.75","66.00000000000001"
"4500","-1250","-1250,4500","07","11.583333333333334","17.416666666666664","0","0","10.250000000000002","27.666666666666668"
"4250","2500","2500,4250","07","1","3.4999999999999996","0","0","1","4.499999999999999"
"4500","2000","2000,4500","07","2.916666666666667","0.9999999999999999","0","0","2.8333333333333335","3.833333333333333"
"3250","500","500,3250","07","1","2.6666666666666665","0","0","1","3.6666666666666665"
"2750","-2000","-2000,2750","07","28.749999999999996","27.41666666666667","0","0","30.333333333333336","57.75"
"5750","-4000","-4000,5750","03","5","60","0","0","0","60"
"6500","-4250","-4250,6500","03","1.4166666666666665","17.000000000000004","0","0","0","17.000000000000004"
"6500","-2750","-2750,6500","03","3","36","0","0","0","36"
"2500","-2500","-2500,2500","21","5.636363636363636","51.090909090909086","0","0","1.0909090909090908","52.18181818181818"
"3500","-250","-250,3500","21","2.8","22.300000000000004","0","0","0.9","23.200000000000003"
"1500","-750","-750,1500","21","11.636363636363637","4.909090909090909","0","0","12.363636363636363","17.27272727272727"
"5250","0","0,5250","21","5.2727272727272725","23.90909090909091","0","0","3.363636363636364","27.272727272727273"
"3250","1750","1750,3250","00","4.916666666666667","53.74999999999999","0","0","0.08333333333333333","53.83333333333333"
"2750","-1500","-1500,2750","00","11.666666666666666","89.25","0","0","3.6666666666666665","92.91666666666667"
"4500","0","0,4500","00","1.3","10.8","0","0","0.10000000000000002","10.899999999999999"
"4750","0","0,4750","03","1","12","0","0","0","12"
"3000","750","750,3000","00","12","3.181818181818182","0","0","11.90909090909091","15.090909090909092"
"2500","-1250","-1250,2500","07","8.166666666666668","63.583333333333336","0","0","5.083333333333333","68.66666666666667"
"3250","-1250","-1250,3250","21","7.090909090909091","58.727272727272734","0","0","2.909090909090909","61.63636363636363"
"3500","-1750","-1750,3500","07","5","46.166666666666664","0","0","1.9166666666666667","48.08333333333333"
"3750","-1500","-1500,3750","21","60.18181818181818","50.909090909090914","253.0909090909091","7.181818181818182","45.090909090909086","356.2727272727272"
"7250","-4000","-4000,7250","03","4.416666666666666","53","0","0","0","53"
"4000","-500","-500,4000","03","1","12","0","0","0","12"
"2750","-1250","-1250,2750","07","14.75","47.333333333333336","0","0","13.25","60.58333333333333"
"4750","2000","2000,4750","21","1","10.166666666666668","0","0","0","10.166666666666668"
"7250","-4250","-4250,7250","07","22.666666666666664","52.58333333333333","0","16","20.833333333333332","89.41666666666667"
"3750","1250","1250,3750","21","5","0","0","0","5.636363636363636","5.636363636363636"
"7250","-3750","-3750,7250","03","8.083333333333334","96","0","0","0.08333333333333333","96.08333333333333"
"1500","750","750,1500","00","3.2499999999999996","11.833333333333334","0","0","2.2499999999999996","14.083333333333336"
"4500","-250","-250,4500","03","1","12","0","0","0","12"
"3750","-1250","-1250,3750","07","11.166666666666666","18.5","0","0","10.833333333333332","32.33333333333333"
"5000","2000","2000,5000","21","2.1","11.4","0","0","1.0999999999999999","12.5"
"500","0","0,500","03","2","24","0","0","0","24"
"3000","750","750,3000","21","21.727272727272727","0.4545454545454546","0","0","22.636363636363637","23.09090909090909"
"2500","-1500","-1500,2500","00","7","70.25","0","0","0.75","71"
"2500","-2250","-2250,2500","07","7.75","41.333333333333336","0","0","4.416666666666666","51.83333333333333"
"7500","-3250","-3250,7500","00","7.499999999999999","75","0","0","0.9166666666666666","75.91666666666667"
"7250","-4500","-4500,7250","21","8.818181818181817","90.90909090909092","0","0","0.8181818181818181","91.72727272727272"
"6250","-3250","-3250,6250","03","1.4999999999999998","17.000000000000004","0","0","0.08333333333333333","17.083333333333336"
"4750","-4500","-4500,4750","21","15.09090909090909","149.54545454545456","0","0","2.8181818181818183","152.3636363636364"
"4000","-250","-250,4000","00","26.09090909090909","0","50","0","33.54545454545454","83.54545454545455"
"4750","-1500","-1500,4750","07","7","56.66666666666667","0","0","3.583333333333333","63.25"
"5250","-250","-250,5250","00","18.666666666666668","117.91666666666667","0","0","9.083333333333332","126.99999999999999"
"3500","-2000","-2000,3500","07","35.916666666666664","14.833333333333334","0","10.166666666666666","33.083333333333336","58.083333333333336"
"4750","-2250","-2250,4750","03","2","24","0","0","0","24"
"3000","-2250","-2250,3000","07","6.333333333333333","17.916666666666668","0","0","3.749999999999999","36.666666666666664"
"4000","1500","1500,4000","00","8.666666666666668","70.33333333333333","0","1.5000000000000002","2.666666666666667","74.5"
"5250","-500","-500,5250","21","18.181818181818183","84.90909090909089","0","0","10.09090909090909","95"
"1250","1000","1000,1250","00","1.2727272727272725","10.090909090909092","0","0","0.2727272727272727","10.363636363636365"
"5250","-4500","-4500,5250","07","5.083333333333333","32.583333333333336","0","0","0.8333333333333333","33.416666666666664"
"5000","250","250,5000","21","4.363636363636363","18.81818181818182","0","0","3.4545454545454546","22.272727272727273"
"4750","-750","-750,4750","07","14.916666666666666","12","0","0","10.416666666666666","50.416666666666664"
"4750","250","250,4750","03","2","24","0","0","0","24"
"1500","1250","1250,1500","00","3","34.58333333333333","0","0","0","34.58333333333333"
"1000","-1750","-1750,1000","03","1","12","0","0","0","12"
"3750","500","500,3750","00","12","23.083333333333336","0","0","10.25","33.33333333333333"
"6500","-2500","-2500,6500","07","6.833333333333334","54.583333333333336","0","0","3.25","64.08333333333333"
"1500","-500","-500,1500","00","1.75","15.5","0","0","0.33333333333333337","15.833333333333329"
"6250","-3250","-3250,6250","07","36.24999999999999","12","0","0","27.416666666666664","125.25000000000001"
"5000","-750","-750,5000","07","24.25","12","0","0","19","63.5"
"1500","-750","-750,1500","00","6.583333333333333","22.25","0","0","5.000000000000001","27.25"
"4750","500","500,4750","00","3.5","12","0","0","2.5","14.500000000000002"
"4000","0","0,4000","00","11.333333333333332","7.333333333333334","0","0","13.166666666666668","20.5"
"4500","1250","1250,4500","00","8.25","29.25","0","0","5.583333333333334","34.83333333333333"
"6500","-3000","-3000,6500","00","5.749999999999999","23.916666666666664","0","0","3.9166666666666665","27.833333333333332"
"4500","2250","2250,4500","00","3.75","20.91666666666667","0","0","2.166666666666667","23.083333333333332"
"6000","-500","-500,6000","00","11.83333333333333","110","0","0","3","112.99999999999999"
"4250","-250","-250,4250","00","3.5","0","0","0","3.6999999999999997","3.6999999999999997"
"6250","-2500","-2500,6250","00","7.25","80.16666666666666","0","0","0.25000000000000006","80.41666666666666"
"3750","0","0,3750","03","1.4166666666666665","17.000000000000004","0","0","0","17.000000000000004"
"6500","-500","-500,6500","03","1.2499999999999998","14.999999999999998","0","0","0","14.999999999999998"
"4000","1250","1250,4000","21","17.545454545454547","0","0","0","19","19"
"3750","750","750,3750","21","6.909090909090909","3.7272727272727266","0","0","7.090909090909091","10.818181818181818"
"2750","-1500","-1500,2750","21","11.636363636363637","53.18181818181819","0","0","8.09090909090909","61.272727272727266"
"4500","0","0,4500","21","1.3333333333333333","11.666666666666666","0","0","0.33333333333333337","12"
"2500","-1500","-1500,2500","21","5.454545454545454","32.81818181818182","0","0","3.3636363636363638","36.18181818181818"
"7500","-3250","-3250,7500","21","7.1818181818181825","57.81818181818182","0","0","2.4545454545454546","60.272727272727266"
"3750","-1000","-1000,3750","21","32.63636363636363","8.272727272727273","0","0","35.18181818181818","43.45454545454546"
"5250","-250","-250,5250","21","27.272727272727273","36.54545454545454","0","0","25.545454545454547","62.09090909090909"
"1250","1000","1000,1250","21","1.1000000000000003","5.1","0","0","0.7999999999999999","5.9"
"1500","1250","1250,1500","21","2.545454545454545","24","0","0","0.3636363636363636","24.363636363636363"
"3750","500","500,3750","21","22.454545454545453","5.909090909090909","0","0","22.72727272727273","28.636363636363637"
"1500","-500","-500,1500","21","1.5","8.9","0","0","1.1","10"
"4500","1250","1250,4500","21","10.363636363636362","9","0","0","10.818181818181818","19.818181818181817"
"4500","-1250","-1250,4500","21","7.909090909090909","16.727272727272727","0","0","6.636363636363636","23.363636363636363"
"4750","-1000","-1000,4750","07","14.25","0","0","0","12.583333333333334","23.583333333333336"
"5000","-500","-500,5000","07","4.75","43.5","0","0","2","45.5"
"1750","-1500","-1500,1750","00","1","6","0","0","0.2857142857142857","6.285714285714286"
"500","750","750,500","00","1.4166666666666665","11.75","0","0","0.41666666666666663","12.166666666666666"
"750","1000","1000,750","00","2","19.545454545454547","0","0","0","19.545454545454547"
"3500","-1250","-1250,3500","00","6.333333333333335","70.91666666666666","0","0","0.41666666666666663","71.33333333333333"
"6000","-1500","-1500,6000","00","9.75","98.33333333333334","0","0","0.75","99.08333333333331"
"3500","-500","-500,3500","00","14.416666666666668","11.833333333333334","42.25","0","12.750000000000002","66.83333333333333"
"5750","-2000","-2000,5750","00","13.166666666666668","50.166666666666664","0","0","8.833333333333334","59"
"6750","-2750","-2750,6750","00","10","98.75000000000001","0","0","2","100.75"
"5500","-1500","-1500,5500","00","5.416666666666666","54.91666666666667","0","0","0.08333333333333333","55"
"4000","1000","1000,4000","00","8.818181818181818","0","21.545454545454547","0","8.818181818181818","30.363636363636363"
"3500","1250","1250,3500","21","11.818181818181818","54.18181818181818","0","0","8.454545454545453","62.636363636363626"
"5500","2500","2500,5500","00","1","12","0","0","0","12"
"1750","500","500,1750","00","18.916666666666664","88.75000000000001","0","0.8333333333333333","11.083333333333334","100.66666666666667"
"3000","-2000","-2000,3000","03","1.3333333333333333","16","0","0","0","16"
"5250","2000","2000,5250","21","2.9090909090909087","22.363636363636363","0","0","1.272727272727273","23.63636363636364"
"5250","-750","-750,5250","03","3.3333333333333335","40","0","0","0","40"
"6500","-3000","-3000,6500","03","2","24","0","0","0","24"
"4500","1750","1750,4500","00","4.166666666666667","20.083333333333332","0","0","2.1666666666666665","22.25"
"4750","-500","-500,4750","07","5.916666666666667","35.91666666666666","0","0","2.1666666666666674","51.58333333333333"
"500","1250","1250,500","00","2.416666666666667","26.833333333333332","0","0","0.3333333333333333","27.166666666666668"
"3500","1250","1250,3500","00","11.083333333333334","72.33333333333334","0","0","3.9166666666666665","76.24999999999999"
"4750","-3500","-3500,4750","03","2","24","0","0","0","24"
"1500","0","0,1500","00","3.2","0","0","0","3.6","3.6"
"5750","-1250","-1250,5750","03","1.4166666666666665","17.000000000000004","0","0","0","17.000000000000004"
"4500","-2500","-2500,4500","07","5.166666666666667","44.16666666666666","0","0","2.833333333333334","47"
"6000","-750","-750,6000","03","5.75","69","0","0","0","69"
"5250","2500","2500,5250","00","1","12","0","0","0","12"
"5750","-2250","-2250,5750","03","1.4166666666666665","16","0","0","0.08333333333333333","16.083333333333332"
"2500","-1500","-1500,2500","07","4.583333333333332","29.833333333333332","0","0","3.3333333333333335","33.166666666666664"
"6000","-2250","-2250,6000","03","1.4166666666666665","17.000000000000004","0","0","0","17.000000000000004"
"1750","-750","-750,1750","00","4.916666666666667","52.75000000000001","0","0","0.08333333333333333","52.833333333333336"
"1750","-1500","-1500,1750","21","1","4.75","0","0","0.5","5.25"
"5000","1500","1500,5000","00","3.083333333333333","36.83333333333333","0","0","0","36.83333333333333"
"6000","-500","-500,6000","21","9.909090909090908","70.36363636363636","0","0","4.636363636363637","75"
"4750","-4250","-4250,4750","03","1","12","0","0","0","12"
"7500","-4250","-4250,7500","07","16.749999999999996","64.5","0","0","13.583333333333334","78.08333333333334"
"6250","-3000","-3000,6250","03","4","48","0","0","0","48"
"4750","2250","2250,4750","00","5.333333333333333","36","0","0","2.333333333333333","38.333333333333336"
"3500","-1250","-1250,3500","21","5.636363636363638","46.36363636363637","0","0","1.7272727272727273","48.09090909090909"
"4500","500","500,4500","00","15.416666666666666","33.00000000000001","0","0","13.666666666666668","46.66666666666667"
"1250","250","250,1250","00","4.166666666666667","24","0","0","2.5","26.5"
"2750","-2250","-2250,2750","07","11.166666666666666","70.25","0","0","5.666666666666667","84"
"5000","-4250","-4250,5000","07","26.499999999999996","119.41666666666667","0","0","20.583333333333336","140"
"6000","-1500","-1500,6000","21","8.272727272727273","63.36363636363636","0","0","2.9090909090909087","66.27272727272727"
"6500","-3250","-3250,6500","21","46.09090909090909","23.36363636363636","263.54545454545456","0","32.72727272727273","319.6363636363636"
"4000","750","750,4000","21","21.363636363636363","0","0","0","21.818181818181817","21.818181818181817"
"4500","250","250,4500","21","17.636363636363637","0","0","0","17.909090909090907","17.909090909090907"
"1000","500","500,1000","21","5.8","0","0","0","6.300000000000001","6.300000000000001"
"1000","0","0,1000","21","1.6666666666666665","5.4444444444444455","0","0","1.2222222222222223","6.666666666666667"
"1500","-250","-250,1500","21","1.7272727272727273","12.999999999999998","0","0","0.7272727272727273","13.727272727272727"
"3500","-500","-500,3500","21","47.63636363636363","11","333.5454545454546","0","22.18181818181818","366.7272727272727"
"4750","250","250,4750","21","20.545454545454547","3.1818181818181817","0","0","22","25.181818181818183"
"4750","1250","1250,4750","21","5.181818181818182","46.09090909090909","0","0","1.272727272727273","47.36363636363637"
"3250","1750","1750,3250","21","2.3636363636363638","13.454545454545457","0","0","0.7272727272727273","14.181818181818182"
"1250","500","500,1250","21","3.7272727272727275","0","0","4.181818181818182","3.3636363636363633","7.545454545454545"
"1750","-750","-750,1750","21","4.181818181818182","40.18181818181818","0","0","0.9090909090909091","41.090909090909086"
"5000","1500","1500,5000","21","2.6363636363636362","30.181818181818183","0","0","0.0909090909090909","30.272727272727273"
"4000","-1500","-1500,4000","21","37.18181818181819","0","221.63636363636365","8.636363636363635","24","254.27272727272728"
"3250","1500","1500,3250","21","7.454545454545453","44.18181818181818","0","0","5.090909090909091","49.27272727272727"
"4500","2000","2000,4500","21","4.363636363636363","1.0909090909090908","0","0","4.545454545454546","5.636363636363637"
"7500","-4500","-4500,7500","07","16.583333333333332","62.5","0","0","17.416666666666664","79.91666666666667"
"4500","-2250","-2250,4500","07","3","29.5","0","0","2","31.5"
"5750","-3750","-3750,5750","07","40.25","21.833333333333332","0","0","37.16666666666668","71"
"4750","-3750","-3750,4750","07","4.083333333333333","21.916666666666664","0","0","4.166666666666666","26.083333333333332"
"3000","-2500","-2500,3000","07","8.083333333333334","31.5","0","0","6.75","38.25"
"5750","-3500","-3500,5750","07","30.166666666666668","36.333333333333336","0","0","31.833333333333336","68.16666666666667"
"4000","0","0,4000","21","26.363636363636363","2.3636363636363638","0","0","29","31.363636363636367"
"1250","250","250,1250","21","5.636363636363637","17.454545454545453","0","0","4.2727272727272725","21.727272727272727"
"1750","-250","-250,1750","21","14","2.7272727272727275","0","0","15.454545454545455","18.181818181818183"
"1500","500","500,1500","21","7.181818181818181","48.09090909090909","0","4.727272727272727","2.7272727272727275","55.54545454545454"
"1750","-1750","-1750,1750","21","8.272727272727273","17.727272727272727","0","0","7.999999999999999","25.727272727272727"
"4500","500","500,4500","21","36.72727272727273","31.63636363636364","0","0","35.63636363636363","67.27272727272727"
"1750","250","250,1750","21","18.09090909090909","4.363636363636363","0","0","19.18181818181818","23.545454545454547"
"4500","750","750,4500","21","14.272727272727273","0","0","20.272727272727273","13.272727272727273","33.54545454545455"
"5750","-750","-750,5750","21","5.454545454545454","12.181818181818182","0","0","5.272727272727273","17.454545454545457"
"3750","1000","1000,3750","21","11.363636363636365","0","0","0","13.545454545454545","13.545454545454545"
"4250","2000","2000,4250","21","1.4","4.4","0","0","1","5.4"
"3250","500","500,3250","21","1","7","0","0","0.25","7.25"
"2500","-1250","-1250,2500","21","7.7272727272727275","66.45454545454545","0","0","2.454545454545454","68.9090909090909"
"3250","-2000","-2000,3250","21","25.18181818181818","4.363636363636363","0","3.909090909090909","28.454545454545457","36.72727272727273"
"3500","-1750","-1750,3500","21","4.363636363636363","29.000000000000004","0","0","2.181818181818182","31.181818181818183"
"3750","-1750","-1750,3750","21","45.63636363636364","42.45454545454546","150.45454545454547","16.272727272727277","30.818181818181817","240"
"3750","-750","-750,3750","03","1","12","0","0","0","12"
"2500","1000","1000,2500","03","2","24","0","0","0","24"
"750","-2000","-2000,750","03","1","12","0","0","0","12"
"7500","-3500","-3500,7500","03","1","12","0","0","0","12"
"1500","500","500,1500","00","6.416666666666666","53.75","0","0.6666666666666666","2","56.416666666666664"
"4250","2500","2500,4250","00","1","7.416666666666666","0","0","0","7.416666666666666"
"5750","-750","-750,5750","00","3.75","14","0","0","2.583333333333334","16.583333333333332"
"4250","2000","2000,4250","00","1.5454545454545456","10.09090909090909","0","0","0.36363636363636365","10.454545454545457"
"3250","500","500,3250","00","1","12","0","0","0","12"
"0","0","0,0","00","2","23.333333333333336","0","0","0","23.333333333333336"
"2500","-1250","-1250,2500","00","9.083333333333332","98.58333333333334","0","0","0.75","99.33333333333333"
"3500","-2000","-2000,3500","00","5.999999999999999","10.916666666666666","0","1","4.916666666666666","16.833333333333332"
"6000","-1750","-1750,6000","21","5.090909090909092","39.81818181818181","0","0","1.8181818181818183","41.63636363636363"
"6000","-1750","-1750,6000","00","7.000000000000001","72.83333333333333","0","0","0.5833333333333333","73.41666666666667"
"5500","-3250","-3250,5500","07","7.916666666666666","25.166666666666668","0","0","2.0833333333333335","70.33333333333333"
"2750","-1250","-1250,2750","21","8","34.45454545454546","0","0","7.636363636363637","42.090909090909086"
"7500","-3750","-3750,7500","03","3.833333333333333","46.00000000000001","0","0","0","46.00000000000001"
"3500","-1750","-1750,3500","00","5.166666666666666","52.083333333333336","0","0","1.3333333333333335","53.416666666666664"
"1000","250","250,1000","03","1","12","0","0","0","12"
"7500","-4500","-4500,7500","21","16.90909090909091","116.54545454545452","0","0","8.727272727272728","125.27272727272727"
"4500","-2000","-2000,4500","07","16.583333333333332","42.83333333333333","0","0","11.75","79.66666666666666"
"5250","-4500","-4500,5250","21","4","40.72727272727273","0","0","0.36363636363636365","41.090909090909086"
"2500","-2250","-2250,2500","21","8","86","0","0","1.3636363636363638","87.36363636363636"
"2750","-1250","-1250,2750","00","8.416666666666666","60.08333333333333","0","0","3.5","63.58333333333333"
"4000","250","250,4000","03","1","12","0","0","0","12"
"7500","-4500","-4500,7500","00","20.916666666666668","209.08333333333334","0","0","3.8333333333333335","212.91666666666663"
"3000","-1250","-1250,3000","07","7.416666666666667","41.91666666666666","0","0","5","46.91666666666666"
"4750","-1500","-1500,4750","21","4.090909090909091","37.09090909090909","0","0","1.0909090909090908","38.18181818181818"
"6000","-1500","-1500,6000","07","10.083333333333334","51.666666666666664","0","0","6.416666666666667","58.083333333333336"
"3750","-1250","-1250,3750","00","13.416666666666666","17.5","0","0","14","31.499999999999996"
"500","500","500,500","03","1","12","0","0","0","12"
"3750","-1750","-1750,3750","07","27.75","71.83333333333333","20.416666666666664","3.416666666666667","21.25","116.91666666666667"
"3250","750","750,3250","03","1","12","0","0","0","12"
"3500","-2000","-2000,3500","21","17.09090909090909","7.636363636363637","0","1.7272727272727275","17.363636363636363","26.72727272727273"
"4000","-1500","-1500,4000","00","10.363636363636363","0","31.818181818181817","1.9090909090909092","9.909090909090908","43.63636363636363"
"3000","-2250","-2250,3000","21","5.909090909090909","21.272727272727277","0","0","5.454545454545455","26.727272727272727"
"5750","-2000","-2000,5750","21","21.636363636363637","35.63636363636364","0","0","19.090909090909093","54.72727272727273"
"5750","-4250","-4250,5750","07","6.083333333333333","54.75","0","0","2.166666666666667","56.916666666666664"
"5000","-4250","-4250,5000","21","13.272727272727272","79.1818181818182","0","0","7.909090909090908","87.0909090909091"
"5250","-750","-750,5250","07","20.75","18.83333333333333","0","0","17.416666666666664","41.416666666666664"
"5250","-4500","-4500,5250","00","5.75","65.08333333333333","0","0","0","65.08333333333333"
"4750","-750","-750,4750","21","5.181818181818182","5.636363636363636","0","0","4.636363636363638","10.272727272727272"
"2500","-2250","-2250,2500","00","10.75","112.66666666666667","0","0","1.4166666666666667","114.08333333333333"
"3500","-1000","-1000,3500","07","4","27.166666666666664","0","0","3.8333333333333335","31.000000000000004"
"4750","-1500","-1500,4750","00","4.916666666666667","45.583333333333336","0","0","0.75","46.333333333333336"
"7000","-4250","-4250,7000","03","4","48","0","0","0","48"
"6500","-2500","-2500,6500","21","7.8181818181818175","73.72727272727272","0","0","1.6363636363636362","75.36363636363636"
"3000","-2250","-2250,3000","00","4.75","35.833333333333336","0","0","1.8333333333333333","37.66666666666667"
"5000","-750","-750,5000","21","22.363636363636363","2.3636363636363638","0","0","23","25.363636363636363"
"5000","-4250","-4250,5000","00","15.333333333333334","134.16666666666666","0","0","3.6666666666666665","137.83333333333334"
"5500","-4000","-4000,5500","03","3.833333333333333","46.00000000000001","0","0","0","46.00000000000001"
"4750","-750","-750,4750","00","3.1666666666666665","9.916666666666666","0","0","2.3333333333333335","12.25"
"5250","-2000","-2000,5250","07","5.5","0","0","0","1.7999999999999998","18.5"
"5500","-750","-750,5500","21","41.63636363636363","14.909090909090908","0","0","44.54545454545455","59.45454545454545"
"7250","-3500","-3500,7250","07","19.91666666666667","62.5","0","0","16.083333333333336","78.58333333333333"
"3000","-2500","-2500,3000","21","4.090909090909091","16.09090909090909","0","0","3.181818181818182","19.272727272727273"
"6500","-2500","-2500,6500","00","8.500000000000002","89.83333333333334","0","0","0.9166666666666666","90.75"
"5000","-500","-500,5000","21","2.4545454545454546","14.727272727272727","0","0","1.1818181818181819","15.909090909090907"
"7250","-3250","-3250,7250","07","10.916666666666666","44.833333333333336","0","4.916666666666667","6.083333333333333","76.33333333333333"
"750","250","250,750","03","2","24","0","0","0","24"
"3750","-1500","-1500,3750","07","24.333333333333336","39.416666666666664","35.083333333333336","7.583333333333334","21.666666666666668","103.74999999999999"
"6750","-3750","-3750,6750","03","3","36","0","0","0","36"
"5000","-750","-750,5000","00","14.166666666666668","5.916666666666667","0","0","13.833333333333334","19.75"
"3000","500","500,3000","03","1","12","0","0","0","12"
"1250","-750","-750,1250","03","2","24","0","0","0","24"
"4500","-2500","-2500,4500","21","3.9999999999999996","40","0","0","0.7272727272727273","40.72727272727273"
"3250","-2500","-2500,3250","07","2.25","12.25","0","0","1.9166666666666667","14.166666666666666"
"7500","-4250","-4250,7500","21","9.818181818181818","59.727272727272734","0","0","4.8181818181818175","64.54545454545455"
"5000","-500","-500,5000","00","3.166666666666667","35.25","0","0","0.08333333333333333","35.333333333333336"
"7000","-4000","-4000,7000","03","1.4166666666666665","17.000000000000004","0","0","0","17.000000000000004"
"4750","-500","-500,4750","00","4.833333333333334","47.166666666666664","0","0","0.25","47.416666666666664"
"3750","-750","-750,3750","00","2.9999999999999996","12","0","0","2.083333333333333","14.083333333333334"
"5000","-4000","-4000,5000","03","1","12","0","0","0","12"
"7500","-4000","-4000,7500","07","5.083333333333333","26.999999999999996","0","0","3.583333333333333","30.583333333333336"
"2750","-2250","-2250,2750","21","5.181818181818182","33.72727272727273","0","0","3.4545454545454546","37.18181818181819"
"5000","-2250","-2250,5000","07","8.916666666666666","68.16666666666666","0","0","5.25","80.16666666666667"
"7500","-3250","-3250,7500","07","9.08333333333333","46.25","0","0","7.416666666666666","53.66666666666667"
"6500","-3750","-3750,6500","21","22.818181818181817","2.4545454545454546","68.45454545454547","0","16.09090909090909","86.99999999999999"
"4750","-2000","-2000,4750","07","6.583333333333334","19.333333333333332","0","0","5.416666666666666","30"
"3750","-1500","-1500,3750","00","24.416666666666668","129.41666666666669","28.916666666666668","1.4166666666666667","13.833333333333332","173.58333333333331"
"6500","-3250","-3250,6500","03","4.833333333333334","57","0","0","0.08333333333333333","57.083333333333336"
"7500","-4250","-4250,7500","00","10.666666666666666","107.5","0","0","1.4166666666666665","108.91666666666667"
"2750","-2250","-2250,2750","00","7.583333333333333","65.75","0","0","2","67.75"
"3250","-2250","-2250,3250","07","9.166666666666666","4.583333333333333","0","0","9.666666666666668","18.750000000000004"
"4750","-500","-500,4750","21","3.181818181818182","22.999999999999996","0","0","1.1818181818181819","24.181818181818183"
"5000","-4500","-4500,5000","07","13.166666666666668","64.16666666666666","0","0","8.999999999999998","73.16666666666667"
"5250","-3250","-3250,5250","07","5.25","25.416666666666668","0","0","1.5","47.166666666666664"
"4500","-2250","-2250,4500","00","2.916666666666667","27.166666666666668","0","0","0","27.166666666666668"
"4750","-2500","-2500,4750","07","1","10.5","0","0","1","11.5"
"5750","-3750","-3750,5750","00","12.666666666666668","14.166666666666668","0","0","12.166666666666668","26.333333333333332"
"5750","-3750","-3750,5750","21","22.454545454545453","12.363636363636365","0","0","24.09090909090909","36.45454545454545"
"4500","-750","-750,4500","07","14.833333333333332","11.833333333333334","0","10","13.833333333333334","41.416666666666664"
"6000","-3000","-3000,6000","00","21.5","72.91666666666666","0","0","14.5","87.41666666666667"
"6000","-3000","-3000,6000","21","26.09090909090909","35.36363636363637","0","0","23.636363636363637","59"
"5000","-3750","-3750,5000","00","2.3000000000000003","0","0","0","2.3000000000000003","2.3000000000000003"
"3750","-250","-250,3750","03","2","24","0","0","0","24"
"5750","-2750","-2750,5750","07","48.33333333333333","0","0","0","48.33333333333333","48.33333333333333"
"4500","-2500","-2500,4500","00","5.666666666666666","61","0","0","0","61"
"3500","-1500","-1500,3500","07","1","2.583333333333333","0","0","0","2.583333333333333"
"5750","-2500","-2500,5750","00","12.499999999999998","20.416666666666664","0","0","10.833333333333334","31.250000000000004"
"4750","-3750","-3750,4750","00","5","57.83333333333333","0","0","0","57.83333333333333"
